Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-06-07,2019-07-06,1934, 17.33709503281795, 33529.941793469916
2019-06-08,2019-07-07,1949, 17.815087708120732, 34721.60594312731
2019-06-09,2019-07-08,1972, 17.815050592155753, 35131.27976773115
2019-06-10,2019-07-09,1989, 17.42754328665174, 34663.383597150314
2019-06-11,2019-07-10,2024, 17.284333383011706, 34983.49076721569
2019-06-12,2019-07-11,2052, 17.63239915504466, 36181.68306615164
2019-06-13,2019-07-12,2086, 17.848435114124637, 37231.83564806399
2019-06-14,2019-07-13,2078, 17.537390787996436, 36442.6980574566
2019-06-15,2019-07-14,2080, 16.9728060478798, 35303.43657958999
2019-06-16,2019-07-15,2088, 16.696434902657508, 34862.15607674888
2019-06-17,2019-07-16,2113, 16.94790749023171, 35810.92852685961
2019-06-18,2019-07-17,2135, 16.982958155144804, 36258.61566123416
2019-06-19,2019-07-18,2165, 16.476112512309225, 35670.78358914947
2019-06-20,2019-07-19,2178, 16.22267968583415, 35332.996355746785
2019-06-21,2019-07-20,2193, 16.4505940638022, 36076.15278191822
2019-06-22,2019-07-21,2189, 16.402336884852698, 35904.71544094256
2019-06-23,2019-07-22,2192, 16.286291594238794, 35699.55117457144
2019-06-24,2019-07-23,2199, 16.29489070022965, 35832.464649805
2019-06-25,2019-07-24,2210, 16.62929740310473, 36750.74726086145
2019-06-26,2019-07-25,2218, 15.573208292693886, 34541.37599319504
2019-06-27,2019-07-26,2220, 15.217552192439932, 33782.96586721665
2019-06-28,2019-07-27,2210, 15.869157023448118, 35070.83702182034
2019-06-29,2019-07-28,2189, 15.744322789805475, 34464.322586884184
2019-06-30,2019-07-29,2180, 15.191913875210794, 33118.37224795953
2019-07-01,2019-07-30,2172, 15.167382226448302, 32943.55419584571
2019-07-02,2019-07-31,2187, 15.442321538102066, 33772.35720382922
2019-07-03,2019-08-01,2188, 15.161657465134668, 33173.706533714656
2019-07-04,2019-08-02,2195, 15.278971212524285, 33537.341811490805
2019-07-05,2019-08-03,2203, 14.965578612364503, 32969.169683039
2019-07-06,2019-08-04,2214, 15.103355064681304, 33438.82811320441
2019-07-07,2019-08-05,2234, 14.954720853593265, 33408.846386927355
2019-07-08,2019-08-06,2234, 14.552972843950345, 32511.34133338507
2019-07-09,2019-08-07,2274, 15.680589601982922, 35657.660754909164
2019-07-10,2019-08-08,2272, 15.080093521168381, 34261.97248009456
2019-07-11,2019-08-09,2273, 15.01897572150459, 34138.13181497993
2019-07-12,2019-08-10,2302, 15.936824517565912, 36686.57003943673
2019-07-13,2019-08-11,2268, 15.76066484756458, 35745.18787427647
2019-07-14,2019-08-12,2289, 15.762182481445642, 36079.63570002907
2019-07-15,2019-08-13,2294, 15.281316915254404, 35055.3410035936
2019-07-16,2019-08-14,2316, 15.75966296184171, 36499.3794196254
2019-07-17,2019-08-15,2331, 15.816650796678596, 36868.61300705781
2019-07-18,2019-08-16,2324, 15.772561457385804, 36655.43282696461
2019-07-19,2019-08-17,2322, 15.688793312134148, 36429.37807077549
2019-07-20,2019-08-18,2311, 15.89761562423859, 36739.38970761538
2019-07-21,2019-08-19,2334, 16.875817111542716, 39388.1571383407
2019-07-22,2019-08-20,2314, 16.87488891574137, 39048.49295102553
2019-07-23,2019-08-21,2294, 16.605371246348255, 38092.721639122894
2019-07-24,2019-08-22,2295, 16.968174328313168, 38941.96008347872
2019-07-25,2019-08-23,2295, 16.794829734901867, 38544.134241599786
2019-07-26,2019-08-24,2264, 15.716588911472966, 35582.357295574795
2019-07-27,2019-08-25,2228, 14.999414252426554, 33418.69495440636
2019-07-28,2019-08-26,2211, 14.95733914618477, 33070.67685221453
2019-07-29,2019-08-27,2203, 15.006770821340229, 33059.916119412526
2019-07-30,2019-08-28,2198, 15.118396994736006, 33230.23659442974
2019-07-31,2019-08-29,2183, 15.012137255774084, 32771.495629354824
