Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2018-10-24,2018-11-22,1, 4.342366818525386, 4.342366818525386
2018-10-25,2018-11-23,1, 4.168672145784371, 4.168672145784371
2018-10-26,2018-11-24,1, 4.001925259952995, 4.001925259952995
2018-10-27,2018-11-25,1, 3.841848249554876, 3.841848249554876
2018-10-28,2018-11-26,1, 3.688174319572681, 3.688174319572681
2018-10-29,2018-11-27,1, 3.540647346789773, 3.540647346789773
2018-10-30,2018-11-28,1, 3.399021452918182, 3.399021452918182
2018-10-31,2018-11-29,0, 0, 0
2018-11-01,2018-11-30,0, 0, 0
2018-11-02,2018-12-01,0, 0, 0
2018-11-04,2018-12-03,2, 1.9039190058004252, 3.8078380116008503
2018-11-05,2018-12-04,2, 1.827762245568408, 3.655524491136816
2018-11-06,2018-12-05,2, 1.7546517557456716, 3.509303511491343
2018-11-19,2018-12-18,2, 1.3027959686082418, 2.6055919372164835
2018-11-20,2018-12-19,2, 1.250684129863912, 2.501368259727824
2018-11-21,2018-12-20,1, 1.4198062968766259, 1.4198062968766259
2018-11-22,2018-12-21,1, 1.3630140450015609, 1.3630140450015609
2018-11-23,2018-12-22,1, 1.308493483201498, 1.308493483201498
2018-11-24,2018-12-23,1, 1.2561537438734383, 1.2561537438734383
2018-11-25,2018-12-24,1, 1.2059075941185007, 1.2059075941185007
2018-11-26,2018-12-25,1, 1.1576712903537607, 1.1576712903537607
2018-11-27,2018-12-26,1, 1.11136443873961, 1.11136443873961
2018-11-28,2018-12-27,1, 1.0669098611900256, 1.0669098611900256
2018-11-29,2018-12-28,1, 1.0242334667424247, 1.0242334667424247
2018-11-30,2018-12-29,0, 0, 0
2018-12-01,2018-12-30,0, 0, 0
2018-12-02,2018-12-31,0, 0, 0
2018-12-03,2019-01-01,0, 0, 0
2018-12-04,2019-01-02,0, 0, 0
2018-12-05,2019-01-03,0, 0, 0
2018-12-06,2019-01-04,0, 0, 0
2019-02-23,2019-03-24,1, 11.07564369945139, 11.07564369945139
2019-02-24,2019-03-25,1, 15.408977032784724, 15.408977032784724
2019-02-25,2019-03-26,1, 14.200913233414402, 14.200913233414402
2019-02-26,2019-03-27,1, 13.632876704077823, 13.632876704077823
2019-02-27,2019-03-28,1, 13.08756163591471, 13.08756163591471
2019-02-28,2019-03-29,1, 12.564059170478123, 12.564059170478123
2019-03-01,2019-03-30,1, 12.061496803658997, 12.061496803658997
2019-03-02,2019-03-31,1, 11.579036931512636, 11.579036931512636
2019-03-03,2019-04-01,1, 11.11587545425213, 11.11587545425213
2019-03-04,2019-04-02,1, 15.449208787585464, 15.449208787585464
2019-03-05,2019-04-03,1, 17.331240436082044, 17.331240436082044
2019-03-06,2019-04-04,1, 19.237990818638764, 19.237990818638764
2019-03-07,2019-04-05,1, 21.13513785255988, 21.13513785255988
2019-03-08,2019-04-06,1, 23.0040180527432, 23.0040180527432
2019-03-09,2019-04-07,2, 11.600251518704066, 23.200503037408133
2019-03-10,2019-04-08,2, 11.097841457955901, 22.195682915911803
2019-03-11,2019-04-09,2, 10.653927799637666, 21.30785559927533
2019-03-12,2019-04-10,2, 11.618538359637665, 23.23707671927533
2019-03-13,2019-04-11,2, 10.740259860146072, 21.480519720292143
2019-03-14,2019-04-12,2, 11.707644952242072, 23.415289904484144
2019-03-15,2019-04-13,2, 10.81982348711062, 21.63964697422124
2019-03-16,2019-04-14,2, 10.387030547626194, 20.77406109525239
2019-03-17,2019-04-15,2, 9.971549325721146, 19.94309865144229
2019-03-18,2019-04-16,2, 9.572687352692299, 19.145374705384597
2019-03-19,2019-04-17,2, 9.189779858584608, 18.379559717169215
2019-03-20,2019-04-18,2, 8.822188664241224, 17.64437732848245
2019-03-21,2019-04-19,2, 8.469301117671574, 16.938602235343147
2019-03-22,2019-04-20,2, 8.13052907296471, 16.26105814592942
2019-03-23,2019-04-21,2, 7.805307910046121, 15.610615820092242
2019-03-24,2019-04-22,4, 6.875924320085927, 27.503697280343708
2019-03-25,2019-04-23,17, 34.883968087750496, 593.0274574917585
2019-03-26,2019-04-24,17, 37.023196151837055, 629.3943345812299
2019-03-27,2019-04-25,18, 40.253843081154656, 724.5691754607838
2019-03-28,2019-04-26,34, 39.74242111254728, 1351.2423178266074
2019-03-29,2019-04-27,38, 40.632301173812785, 1544.0274446048859
2019-03-30,2019-04-28,37, 41.00106209656491, 1517.0392975729017
2019-03-31,2019-04-29,42, 43.7995238173756, 1839.5800003297752
2019-04-01,2019-04-30,41, 45.22421455302573, 1854.192796674055
2019-04-02,2019-05-01,44, 44.49733641265574, 1957.8828021568527
2019-04-03,2019-05-02,47, 45.40630626454675, 2134.0963944336972
2019-04-04,2019-05-03,47, 45.48357858204133, 2137.7281933559425
2019-04-05,2019-05-04,50, 44.16734956360731, 2208.3674781803657
2019-04-06,2019-05-05,50, 46.05799341871311, 2302.8996709356556
2019-04-07,2019-05-06,49, 46.02353481951649, 2255.153206156308
2019-04-08,2019-05-07,42, 48.471262332209655, 2035.7930179528055
2019-04-09,2019-05-08,44, 46.0504290390239, 2026.2188777170518
2019-04-10,2019-05-09,44, 45.31091459884635, 1993.6802423492395
2019-04-11,2019-05-10,49, 43.86157158984427, 2149.217007902369
2019-04-12,2019-05-11,44, 45.95009438894092, 2021.8041531134004
2019-04-13,2019-05-12,42, 49.23778412260609, 2067.9869331494556
2019-04-14,2019-05-13,42, 48.58740312480665, 2040.6709312418793
2019-04-15,2019-05-14,41, 47.203335667106224, 1935.3367623513552
2019-04-16,2019-05-15,36, 51.690005234170165, 1860.8401884301259
2019-04-17,2019-05-16,37, 51.31436022564958, 1898.6313283490344
