Firstdate,Lastdate,Nusers,Nusers_core,Ncore_frac,Nusers_per,Nlinks,Nlinks_core,Nlinks_per,Nlinks_core_per,L/N core,L/N per,L/N core-per
2019-04-25,2019-05-24,949,48,5.05795574288725,901,4375,1264,522,2589,26.333333333333332,0.5793562708102109,3.0458823529411765
2019-04-26,2019-05-25,939,49,5.218317358892439,890,4318,1266,530,2522,25.836734693877553,0.5955056179775281,2.9846153846153847
2019-04-27,2019-05-26,910,43,4.725274725274725,867,4162,1178,602,2382,27.3953488372093,0.6943483275663207,2.9516728624535316
2019-04-28,2019-05-27,892,42,4.708520179372197,850,4089,1165,538,2386,27.738095238095237,0.6329411764705882,2.9937264742785445
2019-04-29,2019-05-28,884,42,4.751131221719457,842,4025,1150,523,2352,27.38095238095238,0.6211401425178147,2.9772151898734176
2019-04-30,2019-05-29,871,42,4.822043628013777,829,3945,1137,466,2342,27.071428571428573,0.5621230398069964,2.998719590268886
2019-05-01,2019-05-30,861,43,4.994192799070848,818,3870,1119,446,2305,26.023255813953487,0.5452322738386308,2.962724935732648
2019-05-02,2019-05-31,858,47,5.477855477855478,811,3857,1162,371,2324,24.72340425531915,0.45745992601726265,2.9455006337135616
2019-05-03,2019-06-01,858,47,5.477855477855478,811,3831,1158,371,2302,24.638297872340427,0.45745992601726265,2.9250317662007626
2019-05-04,2019-06-02,853,36,4.220398593200469,817,3780,963,521,2296,26.75,0.6376988984088128,3.0131233595800526
2019-05-05,2019-06-03,846,35,4.137115839243499,811,3732,932,515,2285,26.62857142857143,0.6350184956843403,3.010540184453228
2019-05-06,2019-06-04,818,38,4.645476772616137,780,3649,967,464,2218,25.44736842105263,0.5948717948717949,3.009497964721845
2019-05-07,2019-06-05,804,38,4.72636815920398,766,3580,952,440,2188,25.05263157894737,0.5744125326370757,3.022099447513812
2019-05-08,2019-06-06,799,37,4.630788485607009,762,3577,942,464,2171,25.45945945945946,0.6089238845144357,3.0491573033707864
2019-05-09,2019-06-07,788,37,4.695431472081219,751,3479,905,464,2110,24.45945945945946,0.6178428761651131,3.0272596843615496
2019-05-10,2019-06-08,770,44,5.714285714285714,726,3316,973,306,2037,22.113636363636363,0.4214876033057851,2.8893617021276596
2019-05-11,2019-06-09,746,38,5.093833780160858,708,3127,794,382,1951,20.894736842105264,0.53954802259887,2.9206586826347305
2019-05-12,2019-06-10,735,38,5.170068027210885,697,3112,798,383,1931,21.0,0.5494978479196556,2.930197268588771
2019-05-13,2019-06-11,712,39,5.477528089887641,673,2952,782,346,1824,20.05128205128205,0.5141158989598811,2.8544600938967135
2019-05-14,2019-06-12,698,36,5.157593123209169,662,2862,739,368,1755,20.52777777777778,0.5558912386706949,2.8125
2019-05-15,2019-06-13,672,32,4.761904761904762,640,2769,694,422,1653,21.6875,0.659375,2.796954314720812
2019-05-16,2019-06-14,650,30,4.615384615384615,620,2684,665,439,1580,22.166666666666668,0.7080645161290322,2.80639431616341
2019-05-17,2019-06-15,645,26,4.0310077519379846,619,2601,586,483,1532,22.53846153846154,0.7802907915993538,2.790528233151184
2019-05-18,2019-06-16,631,30,4.754358161648177,601,2553,624,397,1532,20.8,0.6605657237936772,2.7753623188405796
2019-05-19,2019-06-17,587,35,5.9625212947189095,552,2369,665,303,1401,19.0,0.5489130434782609,2.6787762906309753
2019-05-20,2019-06-18,585,32,5.47008547008547,553,2320,608,311,1401,19.0,0.5623869801084991,2.6839080459770117
2019-05-21,2019-06-19,577,31,5.37261698440208,546,2316,595,331,1390,19.193548387096776,0.6062271062271062,2.730844793713163
2019-05-22,2019-06-20,576,29,5.034722222222222,547,2325,583,371,1371,20.103448275862068,0.6782449725776966,2.7202380952380953
2019-05-23,2019-06-21,590,28,4.745762711864407,562,2361,597,379,1385,21.321428571428573,0.6743772241992882,2.6893203883495147
2019-05-24,2019-06-22,590,27,4.576271186440678,563,2350,590,375,1385,21.85185185185185,0.6660746003552398,2.6634615384615383
2019-05-25,2019-06-23,607,27,4.448105436573312,580,2429,589,392,1448,21.814814814814813,0.6758620689655173,2.732075471698113
2019-05-26,2019-06-24,617,27,4.376012965964343,590,2486,613,386,1487,22.703703703703702,0.6542372881355932,2.7537037037037035
2019-05-27,2019-06-25,627,29,4.625199362041467,598,2564,656,347,1561,22.620689655172413,0.580267558528428,2.7875
2019-05-28,2019-06-26,648,30,4.62962962962963,618,2617,665,357,1595,22.166666666666668,0.5776699029126213,2.764298093587522
2019-05-29,2019-06-27,669,35,5.23168908819133,634,2715,749,297,1669,21.4,0.46845425867507884,2.727124183006536
2019-05-30,2019-06-28,674,34,5.044510385756676,640,2789,754,313,1722,22.176470588235293,0.4890625,2.7909238249594814
2019-05-31,2019-06-29,693,34,4.9062049062049065,659,2820,761,321,1738,22.38235294117647,0.48710166919575115,2.767515923566879
2019-06-01,2019-06-30,699,31,4.434907010014306,668,2900,733,382,1785,23.64516129032258,0.5718562874251497,2.8743961352657004
2019-06-02,2019-07-01,701,31,4.422253922967189,670,2917,747,374,1796,24.096774193548388,0.5582089552238806,2.878205128205128
2019-06-03,2019-07-02,706,32,4.53257790368272,674,2931,734,357,1840,22.9375,0.5296735905044511,2.893081761006289
2019-06-04,2019-07-03,730,35,4.794520547945205,695,3000,778,372,1850,22.228571428571428,0.5352517985611511,2.8374233128834354
2019-06-05,2019-07-04,743,35,4.710632570659489,708,3059,814,403,1842,23.257142857142856,0.5692090395480226,2.807926829268293
2019-06-06,2019-07-05,734,35,4.768392370572207,699,3049,822,405,1822,23.485714285714284,0.5793991416309013,2.829192546583851
2019-06-07,2019-07-06,738,30,4.065040650406504,708,3055,738,500,1817,24.6,0.7062146892655368,2.875
2019-06-08,2019-07-07,745,34,4.563758389261745,711,3154,823,453,1878,24.205882352941178,0.6371308016877637,2.867175572519084
2019-06-09,2019-07-08,750,35,4.666666666666667,715,3191,834,441,1916,23.82857142857143,0.6167832167832168,2.8986384266263236
2019-06-10,2019-07-09,754,34,4.5092838196286475,720,3196,812,462,1922,23.88235294117647,0.6416666666666667,2.89894419306184
2019-06-11,2019-07-10,759,33,4.3478260869565215,726,3159,774,439,1946,23.454545454545453,0.6046831955922864,2.9263157894736844
2019-06-12,2019-07-11,749,34,4.539385847797063,715,3151,785,449,1917,23.08823529411765,0.627972027972028,2.9401840490797544
2019-06-13,2019-07-12,745,35,4.697986577181208,710,3139,788,434,1917,22.514285714285716,0.6112676056338028,2.9311926605504586
2019-06-14,2019-07-13,750,32,4.266666666666667,718,3129,710,483,1936,22.1875,0.6727019498607242,2.9876543209876543
2019-06-15,2019-07-14,746,34,4.557640750670242,712,3106,770,467,1869,22.647058823529413,0.6558988764044944,2.8887171561051006
2019-06-16,2019-07-15,746,35,4.6916890080428955,711,3093,779,453,1861,22.257142857142856,0.6371308016877637,2.8630769230769233
2019-06-17,2019-07-16,750,33,4.4,717,3052,712,466,1874,21.575757575757574,0.6499302649930265,2.878648233486943
2019-06-18,2019-07-17,751,29,3.8615179760319576,722,3038,636,504,1898,21.93103448275862,0.6980609418282548,2.956386292834891
2019-06-19,2019-07-18,750,28,3.7333333333333334,722,2997,611,533,1853,21.821428571428573,0.7382271468144044,2.9227129337539433
2019-06-20,2019-07-19,758,31,4.089709762532982,727,3003,659,476,1868,21.258064516129032,0.6547455295735901,2.8782742681047764
2019-06-21,2019-07-20,752,30,3.9893617021276597,722,2967,640,466,1861,21.333333333333332,0.6454293628808865,2.876352395672334
2019-06-22,2019-07-21,738,31,4.200542005420054,707,2889,623,447,1819,20.096774193548388,0.6322489391796322,2.8377535101404057
2019-06-23,2019-07-22,728,30,4.1208791208791204,698,2829,590,449,1790,19.666666666666668,0.6432664756446992,2.8412698412698414
2019-06-24,2019-07-23,704,32,4.545454545454546,672,2716,561,383,1772,17.53125,0.5699404761904762,2.900163666121113
2019-06-25,2019-07-24,703,28,3.9829302987197726,675,2661,487,467,1707,17.392857142857142,0.6918518518518518,2.8497495826377297
2019-06-26,2019-07-25,693,34,4.9062049062049065,659,2613,573,375,1665,16.852941176470587,0.5690440060698028,2.775
2019-06-27,2019-07-26,673,35,5.200594353640416,638,2475,573,344,1558,16.37142857142857,0.5391849529780565,2.6862068965517243
2019-06-28,2019-07-27,646,31,4.798761609907121,615,2327,511,365,1451,16.483870967741936,0.5934959349593496,2.6429872495446265
2019-06-29,2019-07-28,626,32,5.111821086261981,594,2202,491,336,1375,15.34375,0.5656565656565656,2.579737335834897
2019-06-30,2019-07-29,608,34,5.592105263157895,574,2113,474,295,1344,13.941176470588236,0.5139372822299652,2.5358490566037735
2019-07-01,2019-07-30,587,32,5.45144804088586,555,1962,422,269,1271,13.1875,0.4846846846846847,2.492156862745098
2019-07-02,2019-07-31,584,30,5.136986301369863,554,1914,388,304,1222,12.933333333333334,0.5487364620938628,2.509240246406571
2019-07-03,2019-08-01,590,30,5.084745762711864,560,1895,387,303,1205,12.9,0.5410714285714285,2.414829659318637
2019-07-04,2019-08-02,572,25,4.370629370629371,547,1814,314,329,1171,12.56,0.6014625228519196,2.47568710359408
2019-07-05,2019-08-03,563,21,3.730017761989343,542,1754,244,389,1121,11.619047619047619,0.7177121771217713,2.4691629955947136
2019-07-06,2019-08-04,563,15,2.664298401420959,548,1772,111,459,1202,7.4,0.8375912408759124,2.6890380313199107
2019-07-07,2019-08-05,549,16,2.914389799635701,533,1743,115,419,1209,7.1875,0.7861163227016885,2.7665903890160184
2019-07-08,2019-08-06,538,15,2.7881040892193307,523,1631,103,421,1107,6.866666666666666,0.8049713193116634,2.648325358851675
2019-07-09,2019-08-07,527,14,2.6565464895635675,513,1563,100,415,1048,7.142857142857143,0.8089668615984406,2.594059405940594
2019-07-10,2019-08-08,521,15,2.8790786948176583,506,1532,122,391,1019,8.133333333333333,0.7727272727272727,2.5036855036855035
2019-07-11,2019-08-09,504,17,3.373015873015873,487,1477,155,387,935,9.117647058823529,0.7946611909650924,2.3974358974358974
2019-07-12,2019-08-10,497,38,7.645875251509055,459,1430,298,141,991,7.842105263157895,0.30718954248366015,2.145021645021645
2019-07-13,2019-08-11,497,40,8.048289738430583,457,1408,295,123,990,7.375,0.26914660831509846,2.1336206896551726
2019-07-14,2019-08-12,500,40,8.0,460,1390,279,119,992,6.975,0.25869565217391305,2.128755364806867
2019-07-15,2019-08-13,504,18,3.5714285714285716,486,1417,139,335,943,7.722222222222222,0.6893004115226338,2.3112745098039214
2019-07-16,2019-08-14,497,28,5.633802816901408,469,1415,202,189,1024,7.214285714285714,0.40298507462686567,2.311512415349887
2019-07-17,2019-08-15,496,29,5.846774193548387,467,1433,211,186,1036,7.275862068965517,0.39828693790149894,2.3333333333333335
2019-07-18,2019-08-16,490,28,5.714285714285714,462,1445,220,208,1017,7.857142857142857,0.45021645021645024,2.3379310344827586
2019-07-19,2019-08-17,480,28,5.833333333333333,452,1451,229,195,1027,8.178571428571429,0.4314159292035398,2.382830626450116
2019-07-20,2019-08-18,463,30,6.479481641468682,433,1401,237,169,995,7.9,0.3903002309468822,2.3803827751196174
2019-07-21,2019-08-19,446,29,6.502242152466367,417,1346,261,187,898,9.0,0.44844124700239807,2.261964735516373
2019-07-22,2019-08-20,441,35,7.936507936507937,406,1341,306,159,876,8.742857142857142,0.3916256157635468,2.2177215189873416
2019-07-23,2019-08-21,446,39,8.74439461883408,407,1386,358,138,890,9.179487179487179,0.33906633906633904,2.1707317073170733
2019-07-24,2019-08-22,448,38,8.482142857142858,410,1364,350,143,871,9.210526315789474,0.348780487804878,2.14004914004914
2019-07-25,2019-08-23,434,39,8.986175115207374,395,1319,359,149,811,9.205128205128204,0.37721518987341773,2.0848329048843186
2019-07-26,2019-08-24,426,29,6.807511737089202,397,1252,269,206,777,9.275862068965518,0.5188916876574308,2.122950819672131
2019-07-27,2019-08-25,421,26,6.175771971496437,395,1246,233,225,788,8.961538461538462,0.569620253164557,2.1707988980716255
2019-07-28,2019-08-26,421,27,6.4133016627078385,394,1259,240,213,806,8.88888888888889,0.5406091370558376,2.208219178082192
2019-07-29,2019-08-27,425,33,7.764705882352941,392,1291,323,187,781,9.787878787878787,0.4770408163265306,2.088235294117647
2019-07-30,2019-08-28,424,31,7.311320754716981,393,1307,333,194,780,10.741935483870968,0.49363867684478374,2.1024258760107815
2019-07-31,2019-08-29,437,31,7.093821510297483,406,1352,333,190,829,10.741935483870968,0.46798029556650245,2.164490861618799
2019-08-01,2019-08-30,439,27,6.150341685649202,412,1387,300,207,880,11.11111111111111,0.5024271844660194,2.321899736147757
2019-08-02,2019-08-31,437,30,6.864988558352403,407,1409,323,185,901,10.766666666666667,0.45454545454545453,2.3281653746770026
2019-08-03,2019-09-01,443,31,6.997742663656885,412,1438,338,177,923,10.903225806451612,0.42961165048543687,2.319095477386935
2019-08-04,2019-09-02,442,32,7.239819004524887,410,1457,368,169,920,11.5,0.4121951219512195,2.3115577889447234
2019-08-05,2019-09-03,440,28,6.363636363636363,412,1438,316,178,944,11.285714285714286,0.4320388349514563,2.3541147132169575
2019-08-06,2019-09-04,447,25,5.592841163310962,422,1428,297,193,938,11.88,0.45734597156398105,2.3391521197007483
2019-08-07,2019-09-05,441,25,5.668934240362812,416,1424,297,185,942,11.88,0.44471153846153844,2.3609022556390977
2019-08-08,2019-09-06,445,25,5.617977528089888,420,1439,305,187,947,12.2,0.4452380952380952,2.361596009975062
2019-08-09,2019-09-07,445,26,5.842696629213483,419,1442,332,166,944,12.76923076923077,0.39618138424821003,2.3366336633663365
2019-08-10,2019-09-08,444,25,5.63063063063063,419,1445,337,170,938,13.48,0.40572792362768495,2.3333333333333335
2019-08-11,2019-09-09,445,25,5.617977528089888,420,1451,334,161,956,13.36,0.38333333333333336,2.354679802955665
2019-08-12,2019-09-10,438,24,5.47945205479452,414,1437,329,166,942,13.708333333333334,0.40096618357487923,2.3668341708542715
2019-08-13,2019-09-11,433,21,4.849884526558891,412,1408,308,188,912,14.666666666666666,0.4563106796116505,2.375
2019-08-14,2019-09-12,430,25,5.813953488372093,405,1392,334,159,899,13.36,0.3925925925925926,2.3170103092783507
2019-08-15,2019-09-13,431,30,6.960556844547564,401,1375,364,93,918,12.133333333333333,0.23192019950124687,2.2666666666666666
2019-08-16,2019-09-14,427,29,6.791569086651054,398,1349,344,103,902,11.862068965517242,0.25879396984924624,2.2606516290726817
2019-08-17,2019-09-15,418,31,7.416267942583732,387,1302,356,77,869,11.483870967741936,0.19896640826873385,2.2055837563451774
2019-08-18,2019-09-16,413,32,7.74818401937046,381,1290,359,76,855,11.21875,0.1994750656167979,2.1923076923076925
2019-08-19,2019-09-17,410,31,7.560975609756097,379,1272,347,78,847,11.193548387096774,0.20580474934036938,2.194300518134715
2019-08-20,2019-09-18,406,23,5.665024630541872,383,1251,264,133,854,11.478260869565217,0.3472584856396867,2.295698924731183
2019-08-21,2019-09-19,397,23,5.793450881612091,374,1199,260,130,809,11.304347826086957,0.34759358288770054,2.253481894150418
2019-08-22,2019-09-20,387,26,6.718346253229974,361,1164,300,103,761,11.538461538461538,0.2853185595567867,2.168091168091168
2019-08-23,2019-09-21,382,22,5.7591623036649215,360,1137,257,135,745,11.681818181818182,0.375,2.1847507331378297
2019-08-24,2019-09-22,379,28,7.387862796833773,351,1150,326,75,749,11.642857142857142,0.21367521367521367,2.127840909090909
2019-08-25,2019-09-23,367,29,7.901907356948229,338,1129,323,65,741,11.137931034482758,0.19230769230769232,2.1354466858789625
2019-08-26,2019-09-24,362,30,8.287292817679559,332,1106,325,46,735,10.833333333333334,0.13855421686746988,2.130434782608696
2019-08-27,2019-09-25,361,28,7.756232686980609,333,1095,307,55,733,10.964285714285714,0.16516516516516516,2.1432748538011697
2019-08-28,2019-09-26,363,33,9.090909090909092,330,1075,323,32,720,9.787878787878787,0.09696969696969697,2.051282051282051
2019-08-29,2019-09-27,361,28,7.756232686980609,333,1066,292,64,710,10.428571428571429,0.1921921921921922,2.106824925816024
2019-08-30,2019-09-28,357,28,7.8431372549019605,329,1046,285,67,694,10.178571428571429,0.20364741641337386,2.0778443113772456
2019-08-31,2019-09-29,349,27,7.736389684813753,322,999,261,69,669,9.666666666666666,0.21428571428571427,2.064814814814815
2019-09-01,2019-09-30,347,28,8.069164265129682,319,958,261,67,630,9.321428571428571,0.21003134796238246,1.96875
2019-09-02,2019-10-01,346,26,7.514450867052023,320,929,240,68,621,9.23076923076923,0.2125,1.9528301886792452
2019-09-03,2019-10-02,342,28,8.187134502923977,314,908,243,59,606,8.678571428571429,0.18789808917197454,1.9056603773584906
2019-09-04,2019-10-03,332,28,8.433734939759036,304,879,234,56,589,8.357142857142858,0.18421052631578946,1.9061488673139158
2019-09-05,2019-10-04,315,28,8.88888888888889,287,881,242,64,575,8.642857142857142,0.2229965156794425,1.9827586206896552
2019-09-06,2019-10-05,316,29,9.177215189873417,287,872,249,58,565,8.586206896551724,0.20209059233449478,1.9415807560137457
2019-09-07,2019-10-06,308,28,9.090909090909092,280,868,229,60,579,8.178571428571429,0.21428571428571427,2.0104166666666665
2019-09-08,2019-10-07,309,27,8.737864077669903,282,848,210,59,579,7.777777777777778,0.20921985815602837,2.0104166666666665
2019-09-09,2019-10-08,307,28,9.120521172638437,279,823,217,64,542,7.75,0.22939068100358423,1.9219858156028369
2019-09-10,2019-10-09,309,27,8.737864077669903,282,812,202,62,548,7.481481481481482,0.2198581560283688,1.9295774647887325
2019-09-11,2019-10-10,318,28,8.80503144654088,290,821,216,59,546,7.714285714285714,0.20344827586206896,1.8508474576271186
2019-09-12,2019-10-11,315,28,8.88888888888889,287,819,216,61,542,7.714285714285714,0.21254355400696864,1.856164383561644
2019-09-13,2019-10-12,307,25,8.143322475570033,282,802,209,78,515,8.36,0.2765957446808511,1.8327402135231317
2019-09-14,2019-10-13,295,25,8.474576271186441,270,783,209,72,502,8.36,0.26666666666666666,1.8455882352941178
2019-09-15,2019-10-14,303,26,8.58085808580858,277,798,216,68,514,8.307692307692308,0.24548736462093862,1.8098591549295775
2019-09-16,2019-10-15,300,24,8.0,276,786,194,69,523,8.083333333333334,0.25,1.8678571428571429
2019-09-17,2019-10-16,301,24,7.973421926910299,277,764,177,69,518,7.375,0.2490974729241877,1.85
2019-09-18,2019-10-17,302,23,7.6158940397351,279,761,175,76,510,7.608695652173913,0.2724014336917563,1.8279569892473118
2019-09-19,2019-10-18,297,22,7.407407407407407,275,754,165,75,514,7.5,0.2727272727272727,1.8623188405797102
2019-09-20,2019-10-19,300,19,6.333333333333333,281,746,158,90,498,8.31578947368421,0.3202846975088968,1.8444444444444446
2019-09-21,2019-10-20,292,20,6.8493150684931505,272,712,151,72,489,7.55,0.2647058823529412,1.8178438661710037
2019-09-22,2019-10-21,308,18,5.8441558441558445,290,733,148,77,508,8.222222222222221,0.2655172413793103,1.8273381294964028
2019-09-23,2019-10-22,301,19,6.312292358803987,282,708,142,67,499,7.473684210526316,0.2375886524822695,1.8014440433212997
2019-09-24,2019-10-23,302,19,6.291390728476821,283,709,140,66,503,7.368421052631579,0.2332155477031802,1.815884476534296
2019-09-25,2019-10-24,297,19,6.397306397306397,278,718,144,68,506,7.578947368421052,0.2446043165467626,1.8267148014440433
2019-09-26,2019-10-25,311,12,3.8585209003215435,299,755,127,125,503,10.583333333333334,0.4180602006688963,1.8698884758364311
2019-09-27,2019-10-26,307,11,3.583061889250814,296,767,133,131,503,12.090909090909092,0.44256756756756754,1.9272030651340997
2019-09-28,2019-10-27,304,12,3.9473684210526314,292,758,150,116,492,12.5,0.3972602739726027,1.8636363636363635
2019-09-29,2019-10-28,295,12,4.067796610169491,283,743,151,115,477,12.583333333333334,0.40636042402826855,1.86328125
2019-09-30,2019-10-29,294,11,3.741496598639456,283,734,139,121,474,12.636363636363637,0.4275618374558304,1.880952380952381
2019-10-01,2019-10-30,291,12,4.123711340206185,279,725,152,111,462,12.666666666666666,0.3978494623655914,1.848
2019-10-02,2019-10-31,277,12,4.332129963898917,265,705,140,111,454,11.666666666666666,0.4188679245283019,1.899581589958159
2019-10-03,2019-11-01,265,11,4.150943396226415,254,681,134,104,443,12.181818181818182,0.4094488188976378,1.9012875536480687
2019-10-04,2019-11-02,263,13,4.942965779467681,250,680,146,80,454,11.23076923076923,0.32,1.9075630252100841
2019-10-05,2019-11-03,257,14,5.447470817120623,243,626,148,71,407,10.571428571428571,0.29218106995884774,1.7245762711864407
2019-10-06,2019-11-04,259,12,4.633204633204633,247,627,130,95,402,10.833333333333334,0.38461538461538464,1.7402597402597402
2019-10-07,2019-11-05,253,11,4.3478260869565215,242,605,112,98,395,10.181818181818182,0.4049586776859504,1.7873303167420815
2019-10-08,2019-11-06,252,12,4.761904761904762,240,608,127,87,394,10.583333333333334,0.3625,1.7747747747747749
2019-10-09,2019-11-07,251,9,3.585657370517928,242,625,119,120,386,13.222222222222221,0.49586776859504134,1.7788018433179724
2019-10-10,2019-11-08,257,16,6.22568093385214,241,645,168,79,398,10.5,0.3278008298755187,1.7155172413793103
2019-10-11,2019-11-09,250,16,6.4,234,640,169,80,391,10.5625,0.3418803418803419,1.7377777777777779
2019-10-12,2019-11-10,251,15,5.9760956175298805,236,646,164,93,389,10.933333333333334,0.3940677966101695,1.728888888888889
2019-10-13,2019-11-11,253,16,6.324110671936759,237,635,165,75,395,10.3125,0.31645569620253167,1.7025862068965518
2019-10-14,2019-11-12,255,18,7.0588235294117645,237,637,168,59,410,9.333333333333334,0.2489451476793249,1.715481171548117
2019-10-15,2019-11-13,251,17,6.772908366533865,234,617,157,61,399,9.235294117647058,0.2606837606837607,1.705128205128205
2019-10-16,2019-11-14,256,17,6.640625,239,621,158,62,401,9.294117647058824,0.2594142259414226,1.684873949579832
2019-10-17,2019-11-15,252,16,6.349206349206349,236,622,157,71,394,9.8125,0.3008474576271186,1.6982758620689655
2019-10-18,2019-11-16,251,16,6.374501992031872,235,620,157,70,393,9.8125,0.2978723404255319,1.708695652173913
2019-10-19,2019-11-17,253,16,6.324110671936759,237,616,155,72,389,9.6875,0.3037974683544304,1.683982683982684
2019-10-20,2019-11-18,258,16,6.2015503875969,242,618,153,79,386,9.5625,0.32644628099173556,1.6637931034482758
2019-10-21,2019-11-19,259,16,6.177606177606178,243,625,156,79,390,9.75,0.32510288065843623,1.6810344827586208
2019-10-22,2019-11-20,246,17,6.9105691056910565,229,602,158,69,375,9.294117647058824,0.30131004366812225,1.7045454545454546
2019-10-23,2019-11-21,256,16,6.25,240,628,152,76,400,9.5,0.31666666666666665,1.7543859649122806
2019-10-24,2019-11-22,258,17,6.589147286821706,241,644,164,67,413,9.647058823529411,0.27800829875518673,1.7878787878787878
2019-10-25,2019-11-23,249,15,6.024096385542169,234,627,150,82,395,10.0,0.3504273504273504,1.811926605504587
2019-10-26,2019-11-24,232,18,7.758620689655173,214,577,142,58,377,7.888888888888889,0.27102803738317754,1.8300970873786409
2019-10-27,2019-11-25,234,16,6.837606837606837,218,563,125,74,364,7.8125,0.3394495412844037,1.7843137254901962
2019-10-28,2019-11-26,229,18,7.860262008733624,211,548,128,61,359,7.111111111111111,0.2890995260663507,1.7684729064039408
2019-10-29,2019-11-27,228,16,7.017543859649122,212,553,128,74,351,8.0,0.3490566037735849,1.7727272727272727
2019-10-30,2019-11-28,228,16,7.017543859649122,212,557,128,74,355,8.0,0.3490566037735849,1.792929292929293
2019-10-31,2019-11-29,225,13,5.777777777777778,212,543,113,86,344,8.692307692307692,0.4056603773584906,1.82010582010582
2019-11-01,2019-11-30,226,16,7.079646017699115,210,536,117,59,360,7.3125,0.28095238095238095,1.8
2019-11-02,2019-12-01,223,12,5.381165919282512,211,527,107,90,330,8.916666666666666,0.4265402843601896,1.8032786885245902
2019-11-03,2019-12-02,254,13,5.118110236220472,241,565,107,81,377,8.23076923076923,0.3360995850622407,1.721461187214612
2019-11-04,2019-12-03,251,12,4.780876494023905,239,559,108,90,361,9.0,0.37656903765690375,1.7109004739336493
2019-11-05,2019-12-04,246,13,5.284552845528455,233,553,108,74,371,8.307692307692308,0.31759656652360513,1.7175925925925926
2019-11-06,2019-12-05,247,12,4.8582995951417,235,554,108,82,364,9.0,0.34893617021276596,1.7251184834123223
2019-11-07,2019-12-06,246,13,5.284552845528455,233,557,108,74,375,8.307692307692308,0.31759656652360513,1.7688679245283019
2019-11-08,2019-12-07,244,13,5.327868852459017,231,558,112,78,368,8.615384615384615,0.33766233766233766,1.7692307692307692
2019-11-09,2019-12-08,239,15,6.2761506276150625,224,548,116,53,379,7.733333333333333,0.23660714285714285,1.7962085308056872
2019-11-10,2019-12-09,234,15,6.410256410256411,219,544,120,46,378,8.0,0.2100456621004566,1.7914691943127963
2019-11-11,2019-12-10,236,15,6.3559322033898304,221,547,125,43,379,8.333333333333334,0.19457013574660634,1.7627906976744185
2019-11-12,2019-12-11,233,16,6.866952789699571,217,542,128,39,375,8.0,0.17972350230414746,1.7523364485981308
2019-11-13,2019-12-12,234,16,6.837606837606837,218,562,134,38,390,8.375,0.1743119266055046,1.8055555555555556
2019-11-14,2019-12-13,228,15,6.578947368421052,213,557,131,42,384,8.733333333333333,0.19718309859154928,1.8461538461538463
2019-11-15,2019-12-14,224,15,6.696428571428571,209,547,127,41,379,8.466666666666667,0.19617224880382775,1.8487804878048781
2019-11-16,2019-12-15,228,15,6.578947368421052,213,545,124,43,378,8.266666666666667,0.20187793427230047,1.826086956521739
2019-11-17,2019-12-16,228,16,7.017543859649122,212,553,135,49,369,8.4375,0.23113207547169812,1.7740384615384615
2019-11-18,2019-12-17,229,17,7.423580786026201,212,558,144,35,379,8.470588235294118,0.1650943396226415,1.7877358490566038
2019-11-19,2019-12-18,224,17,7.589285714285714,207,546,136,33,377,8.0,0.15942028985507245,1.7699530516431925
2019-11-20,2019-12-19,221,17,7.6923076923076925,204,542,136,33,373,8.0,0.16176470588235295,1.776190476190476
2019-11-21,2019-12-20,237,18,7.594936708860759,219,569,143,34,392,7.944444444444445,0.1552511415525114,1.7345132743362832
2019-11-22,2019-12-21,230,20,8.695652173913043,210,555,172,18,365,8.6,0.08571428571428572,1.6441441441441442
2019-11-23,2019-12-22,231,20,8.658008658008658,211,556,169,17,370,8.45,0.08056872037914692,1.6517857142857142
2019-11-24,2019-12-23,234,21,8.974358974358974,213,554,182,16,356,8.666666666666666,0.07511737089201878,1.5682819383259912
2019-11-25,2019-12-24,252,22,8.73015873015873,230,595,193,18,384,8.772727272727273,0.0782608695652174,1.5737704918032787
2019-11-26,2019-12-25,271,24,8.85608856088561,247,612,200,14,398,8.333333333333334,0.05668016194331984,1.5018867924528303
2019-11-27,2019-12-26,277,23,8.303249097472925,254,627,194,15,418,8.434782608695652,0.05905511811023622,1.5424354243542435
2019-11-28,2019-12-27,277,22,7.9422382671480145,255,636,176,19,441,8.0,0.07450980392156863,1.6394052044609666
2019-11-29,2019-12-28,282,22,7.801418439716312,260,659,181,17,461,8.227272727272727,0.06538461538461539,1.6763636363636363
2019-11-30,2019-12-29,294,24,8.16326530612245,270,718,206,14,498,8.583333333333334,0.05185185185185185,1.7231833910034602
2019-12-01,2019-12-30,295,24,8.135593220338983,271,734,214,13,507,8.916666666666666,0.04797047970479705,1.7422680412371134
2019-12-02,2019-12-31,305,23,7.540983606557377,282,762,208,17,537,9.043478260869565,0.06028368794326241,1.79
2019-12-03,2020-01-01,276,23,8.333333333333334,253,732,217,17,498,9.434782608695652,0.06719367588932806,1.8376383763837638
2019-12-04,2020-01-02,286,23,8.041958041958042,263,756,217,19,520,9.434782608695652,0.07224334600760456,1.8505338078291815
2019-12-05,2020-01-03,281,23,8.185053380782918,258,751,219,19,513,9.521739130434783,0.07364341085271318,1.8654545454545455
2019-12-06,2020-01-04,286,24,8.391608391608392,262,758,235,16,507,9.791666666666666,0.061068702290076333,1.804270462633452
